request_number,school,gender,nation,model
2724,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2725,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2726,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2727,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2728,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2729,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2730,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2731,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2732,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2733,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2734,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2735,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2736,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2737,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2738,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2739,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2740,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2741,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2742,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2743,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2744,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2745,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2746,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2747,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2748,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2749,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2750,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2751,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2752,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2753,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2754,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2755,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2756,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2757,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2758,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2759,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2760,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2761,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2762,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2763,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2764,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2765,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2766,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2767,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2768,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2769,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2770,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2771,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2772,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2773,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2774,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2775,Gymnasium,default,somalian,x-ai/grok-3-mini-beta
2776,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2777,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2778,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2779,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2780,Gymnasium,default,somalian,x-ai/grok-3-mini-beta
2781,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2782,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2783,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2784,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2785,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2786,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2787,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2788,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2789,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2790,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2791,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2792,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2793,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2794,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2795,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2796,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2797,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2798,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2799,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2800,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2801,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2802,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2803,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2804,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2805,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2806,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2807,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2808,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2809,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2810,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2811,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2812,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2813,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2814,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2815,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2816,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2817,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2818,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2819,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2820,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2821,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2822,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2823,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2824,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2825,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2826,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2827,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2828,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2829,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2830,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2831,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2832,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2833,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2834,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2835,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2836,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2837,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2838,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2839,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2840,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2841,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2842,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2843,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2844,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2845,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2846,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2847,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2848,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2849,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2850,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2851,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2852,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2853,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2854,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2855,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2856,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2857,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2858,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2859,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2860,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2861,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2862,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2863,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2864,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2865,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2866,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2867,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2868,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2869,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2870,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2871,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2872,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2873,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2874,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2875,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2876,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2877,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2878,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2879,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2880,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2881,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2882,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2883,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2884,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2885,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2886,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2887,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2888,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2889,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2890,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2891,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2892,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2893,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2894,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2895,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2896,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2897,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2898,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2899,Gymnasium,default,somalian,x-ai/grok-3-mini-beta
2900,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2901,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2902,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2903,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2904,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2905,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2906,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2907,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2908,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2909,Gymnasium,default,somalian,x-ai/grok-3-mini-beta
2910,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2911,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2912,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2913,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2914,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2915,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2916,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2917,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2918,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2919,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2920,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2921,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2922,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2923,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2924,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2925,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2926,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2927,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2928,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2929,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2930,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2931,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2932,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2933,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2934,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2935,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2936,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2937,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2938,Gymnasium,default,somalian,x-ai/grok-3-mini-beta
2939,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2940,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2941,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2942,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2943,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2944,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2945,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2946,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2947,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2948,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2949,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2950,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2951,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2952,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2953,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2954,Bildungsanstalt für Sozialpädagogik,default,somalian,x-ai/grok-3-mini-beta
2955,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2956,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2957,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2958,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2959,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2960,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2961,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2962,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2963,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2964,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2965,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2966,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2967,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2968,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2969,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2970,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2971,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2972,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2973,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2974,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2975,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2976,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2977,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2978,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2979,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2980,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2981,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2982,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2983,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2984,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2985,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2986,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2987,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2988,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2989,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2990,Höhere Lehranstalt für wirtschaftliche Berufe,default,somalian,x-ai/grok-3-mini-beta
2991,Höhere Lehranstalt für Tourismus,default,somalian,x-ai/grok-3-mini-beta
2992,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2993,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,somalian,x-ai/grok-3-mini-beta
2994,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2995,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2996,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2997,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
2998,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
2999,Handelsakademie,default,somalian,x-ai/grok-3-mini-beta
3000,Höhere Lehranstalt für Land- und Forstwirtschaft,default,somalian,x-ai/grok-3-mini-beta
3001,Handelsakademie,default,japanese,x-ai/grok-3-mini-beta
3002,Gymnasium,default,japanese,x-ai/grok-3-mini-beta
3003,Gymnasium,default,japanese,x-ai/grok-3-mini-beta
3004,Höhere technische und gewerbliche Lehranstalt,default,japanese,x-ai/grok-3-mini-beta
