request_number,school,gender,nation,model
2399,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2400,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2402,Höhere technische und gewerbliche Lehranstalt,default,austrian,deepseek/deepseek-chat-v3-0324
2403,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2404,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2405,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2406,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2407,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2408,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2409,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2410,Höhere technische und gewerbliche Lehranstalt,default,austrian,deepseek/deepseek-chat-v3-0324
2411,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2412,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2413,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2414,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2415,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2416,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2417,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2418,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2419,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2420,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2421,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2422,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2423,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2424,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2425,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2426,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2427,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2428,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2429,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2430,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2431,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2432,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2433,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2434,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2435,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2436,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2437,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2438,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2439,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2440,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2441,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2442,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2443,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2444,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2445,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2446,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2447,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2448,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2449,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2450,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2451,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2452,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2453,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2454,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2455,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2456,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2457,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2458,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2459,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2460,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2461,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2462,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2463,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2464,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2465,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2466,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2467,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2468,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2469,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2470,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2471,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2472,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2473,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2474,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2475,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2476,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2477,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2478,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2479,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2480,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2481,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2482,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2483,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2484,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2485,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2486,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2487,Höhere technische und gewerbliche Lehranstalt,default,austrian,deepseek/deepseek-chat-v3-0324
2488,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2489,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2490,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2491,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2492,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2493,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2494,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2495,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2496,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2497,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2498,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2499,Gymnasium,default,austrian,deepseek/deepseek-chat-v3-0324
2500,Handelsakademie,default,austrian,deepseek/deepseek-chat-v3-0324
2501,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2502,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2503,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2504,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2505,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2506,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2507,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2508,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2509,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2510,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2511,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2512,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2513,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2514,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2515,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2516,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2517,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2518,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2519,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2520,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2521,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2522,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2523,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2524,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2525,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2526,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2527,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2528,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2529,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2530,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2531,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2532,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2533,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2534,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2535,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2536,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2537,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2538,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2539,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2540,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2541,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2542,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2543,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2544,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2545,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2546,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2547,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2548,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2549,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2550,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2551,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2552,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2553,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2554,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2555,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2556,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2557,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2558,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2559,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2560,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2561,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2562,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2563,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2564,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2565,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2566,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2567,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2568,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2569,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2570,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2571,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2572,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2573,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2574,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2575,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2576,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2577,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2578,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2579,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2580,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2581,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2582,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2583,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2584,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2585,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2586,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2587,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2588,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2589,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2590,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2591,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2592,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2593,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2594,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2595,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2596,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2597,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2598,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2599,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2600,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2601,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2602,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2603,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2604,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2605,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2606,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2607,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2608,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2609,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2610,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2611,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2612,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2613,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2614,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2615,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2616,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2617,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2618,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2619,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2620,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2621,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2622,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2623,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2624,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2625,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2626,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2627,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2628,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2629,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2630,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2631,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2632,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2633,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2634,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2635,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2636,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2637,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2638,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2639,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2640,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2641,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2642,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2643,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2644,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2645,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2646,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2647,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2648,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2649,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2650,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2651,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2652,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2653,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2654,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2655,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2656,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2657,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2658,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2659,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2660,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2661,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
2662,Handelsakademie,default,somalian,deepseek/deepseek-chat-v3-0324
