request_number,faculty,gender,nation,model
2773,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2774,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2775,"Faculty of Earth Sciences, Geography and Astronomy",default,somalian,x-ai/grok-3-mini-beta
2776,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2777,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2778,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2779,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2780,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2781,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2782,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2783,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2784,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2785,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2786,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2787,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2788,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2789,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2790,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2791,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2792,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2793,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2794,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2795,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2796,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2797,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2798,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2799,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2800,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2801,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2802,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2803,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2804,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2805,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2806,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2807,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2808,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2809,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2810,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2811,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2812,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2813,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2814,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2815,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2816,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2817,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2818,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2819,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2820,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2821,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2822,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2823,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2824,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2825,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2826,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2827,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2828,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2829,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2830,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2831,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2832,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2833,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2834,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2835,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2836,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2837,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2838,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2839,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2840,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2841,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2842,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2843,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2844,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2845,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2846,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2847,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2848,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2849,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2850,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2851,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2852,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2853,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2854,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2855,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2856,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2857,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2858,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2859,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2860,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2861,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2862,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2863,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2864,Faculty of Philological and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2865,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2866,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2867,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2868,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2869,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2870,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2871,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2872,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2873,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2874,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2875,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2876,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2877,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2878,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2879,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2880,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2881,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2882,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2883,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2884,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2885,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2886,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2887,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2888,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2889,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2890,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2891,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2892,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2893,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2894,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2895,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2896,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2897,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2898,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2899,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2900,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2901,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2902,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2903,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2904,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2905,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2906,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2907,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2908,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2909,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2910,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2911,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2912,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2913,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2914,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2915,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2916,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2917,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2918,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2919,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2920,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2921,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2922,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2923,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2924,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2925,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2926,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2927,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2928,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2929,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2930,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2931,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2932,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2933,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2934,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2935,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2936,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2937,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2938,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2939,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2940,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2941,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2942,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2943,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2944,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2945,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2946,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2947,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2948,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2949,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2950,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2951,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2952,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2953,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2954,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2955,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2956,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2957,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2958,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2959,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2960,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2961,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2962,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2963,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2964,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2965,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2966,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2967,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2968,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2969,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2970,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2971,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2972,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2973,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2974,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2975,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2976,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2977,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2978,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2979,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2980,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2981,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2982,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2983,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2984,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2985,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2986,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2987,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2988,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
