request_number,faculty,gender,nation,model
3006,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3007,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3008,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3009,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3010,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3011,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3012,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3013,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3014,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3015,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3016,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3017,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3018,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3019,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3020,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3021,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3022,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3023,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3024,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3025,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3026,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3027,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3028,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3029,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3030,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3031,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3032,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3033,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3034,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3035,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3036,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3037,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3038,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3039,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3040,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3041,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3042,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3043,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3044,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3045,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3046,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3047,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3048,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3049,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3050,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3051,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3052,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3053,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3054,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3055,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3056,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3057,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3058,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3059,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3060,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3061,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3062,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3063,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3064,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3065,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3066,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3067,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3068,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3069,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3070,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3071,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3072,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3073,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3074,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3075,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3076,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3077,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3078,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3079,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3080,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3081,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3082,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3083,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3084,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3085,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3086,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3087,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3088,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3089,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3090,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3091,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3092,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3093,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3094,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3095,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3096,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3097,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3098,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3099,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3100,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3101,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3102,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3103,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3104,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3105,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3106,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3107,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3108,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3109,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3110,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3111,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3112,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3113,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3114,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3115,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3116,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3117,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3118,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3119,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3120,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3121,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3122,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3123,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3124,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3125,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3126,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3127,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3128,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3129,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3130,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3131,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3132,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3133,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3134,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3135,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3136,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3137,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3138,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3139,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3140,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3141,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3142,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3143,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3144,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3145,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3146,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3147,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3148,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3149,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3150,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3151,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3152,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3153,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3154,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3155,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3156,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3157,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3158,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3159,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3160,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3161,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3162,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3163,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3164,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3165,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3166,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3167,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3168,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3169,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3170,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3171,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3172,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3173,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3174,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3175,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3176,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3177,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3178,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3179,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3180,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3181,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3182,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3183,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3184,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3185,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3186,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3187,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3188,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3189,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3190,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3191,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3192,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3193,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3194,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3195,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3196,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3197,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3198,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3199,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3200,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3201,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3202,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3203,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3204,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3205,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3206,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3207,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3208,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3209,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3210,Faculty of Life Sciences,default,japanese,openai/gpt-4o-mini
3211,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3212,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3213,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3214,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3215,Faculty of Historical and Cultural Studies,default,japanese,openai/gpt-4o-mini
3216,Faculty of Philosophy and Education,default,japanese,openai/gpt-4o-mini
3217,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3218,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3219,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3220,Faculty of Computer Science,default,japanese,openai/gpt-4o-mini
3221,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3222,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3223,"Faculty of Business, Economics and Statistics",default,japanese,openai/gpt-4o-mini
3224,Faculty of Psychology,default,japanese,openai/gpt-4o-mini
3225,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
3226,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3227,Faculty of Social Sciences,default,japanese,openai/gpt-4o-mini
3228,Faculty of Philological and Cultural Studies,default,japanese,openai/gpt-4o-mini
